WATER_BODY,PSN,STN_DATE,YEAR,SEASON,PARAMETER_CLASS,CODE,ABBREV,FULL_NAME,VALUE_REPORTED,UNITS_REPORTED,VALUE_MG_L,FLAG,DETECTION,DEPTH_FROM,DEPTH_TO,LATITUDE_DD,LONGITUDE_DD
LAKE SUPERIOR,68,2008-09-23 23:47:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,100.00,.00,47.01667,-88.18222
LAKE SUPERIOR,68,2008-09-23 23:47:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,139.00,.00,47.01667,-88.18222
LAKE SUPERIOR,68,2008-09-23 23:47:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,147.00,.00,47.01667,-88.18222
LAKE SUPERIOR,68,2008-09-23 23:47:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,47.01667,-88.18222
LAKE SUPERIOR,76,2008-09-23 18:34:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00050000,1.00,.00,47.40194,-87.41222
LAKE SUPERIOR,76,2008-09-23 18:34:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,1.00,.00,47.40194,-87.41222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,1.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,22.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004700,MG P/L,0.0047,,0.00050000,36.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00050000,50.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,100.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002300,MG P/L,0.0023,,0.00050000,250.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,305.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,312.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002400,MG P/L,0.0024,,0.00050000,22.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000800,MG P/L,0.0008,,0.00050000,36.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,50.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,100.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,250.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,305.00,.00,47.58639,-86.95222
LAKE SUPERIOR,80,2008-09-23 15:18:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,312.00,.00,47.58639,-86.95222
LAKE SUPERIOR,84,2008-09-18 00:32:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,1.00,.00,48.11222,-86.29972
LAKE SUPERIOR,84,2008-09-18 00:32:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00050000,1.00,.00,48.11222,-86.29972
LAKE SUPERIOR,92,2008-09-18 11:13:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,1.00,.00,48.58333,-86.56500
LAKE SUPERIOR,92,2008-09-18 11:13:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00050000,1.00,.00,48.58333,-86.56500
LAKE SUPERIOR,92,2008-09-18 11:13:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,48.58333,-86.56500
LAKE SUPERIOR,92,2008-09-18 11:13:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,1.00,.00,48.58333,-86.56500
LAKE SUPERIOR,92,2008-09-18 11:13:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,1.00,.00,48.58333,-86.56500
LAKE SUPERIOR,92,2008-09-18 11:13:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,48.58333,-86.56500
LAKE SUPERIOR,95,2008-09-18 04:53:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,1.00,.00,48.21778,-87.01667
LAKE SUPERIOR,95,2008-09-18 04:53:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,1.00,.00,48.21778,-87.01667
LAKE SUPERIOR,97,2008-09-18 07:30:00,2008,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005100,MG P/L,0.0051,,0.00050000,1.00,.00,48.43861,-87.25333
LAKE SUPERIOR,97,2008-09-18 07:30:00,2008,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,48.43861,-87.25333
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00050000,1.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,50.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,102.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.020700,MG P/L,0.0207,,0.00050000,110.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,1.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,50.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,102.00,.00,48.75722,-86.97444
LAKE SUPERIOR,100,2011-05-12 12:26:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,110.00,.00,48.75722,-86.97444
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001900,MG P/L,0.0019,,0.00050000,1.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,1.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,999.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,1.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,1.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,48.73361,-87.56333
LAKE SUPERIOR,105,2011-05-12 17:24:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,999.00,.00,48.73361,-87.56333
LAKE SUPERIOR,106,2011-05-13 15:32:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,48.57500,-88.11583
LAKE SUPERIOR,106,2011-05-13 15:32:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,1.00,.00,48.57500,-88.11583
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001600,MG P/L,0.0016,,0.00050000,1.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001700,MG P/L,0.0017,,0.00050000,50.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001700,MG P/L,0.0017,,0.00050000,100.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002500,MG P/L,0.0025,,0.00050000,239.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,245.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000700,MG P/L,0.0007,,0.00050000,1.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000800,MG P/L,0.0008,,0.00050000,50.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001200,MG P/L,0.0012,,0.00050000,100.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,239.00,.00,48.14444,-87.70361
LAKE SUPERIOR,113,2011-05-13 00:52:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,245.00,.00,48.14444,-87.70361
LAKE SUPERIOR,118,2011-05-20 09:13:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002000,MG P/L,0.002,,0.00050000,1.00,.00,47.60667,-87.70917
LAKE SUPERIOR,118,2011-05-20 09:13:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,1.00,.00,47.60667,-87.70917
LAKE SUPERIOR,12,2011-05-11 05:26:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,1.00,.00,47.03639,-85.10333
LAKE SUPERIOR,12,2011-05-11 05:26:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,1.00,.00,47.03639,-85.10333
LAKE SUPERIOR,127,2011-05-19 08:52:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,47.84806,-88.33639
LAKE SUPERIOR,127,2011-05-19 08:52:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,47.84806,-88.33639
LAKE SUPERIOR,138,2011-05-13 23:24:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00050000,1.00,.00,48.41611,-88.93444
LAKE SUPERIOR,138,2011-05-13 23:24:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,1.00,.00,48.41611,-88.93444
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00050000,1.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00050000,1.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003500,MG P/L,0.0035,,0.00050000,31.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00050000,39.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,999.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,1.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,1.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,31.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,39.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,48.25222,-89.18111
LAKE SUPERIOR,139,2011-05-15 12:19:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,999.00,.00,48.25222,-89.18111
LAKE SUPERIOR,152,2011-05-15 23:33:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001800,MG P/L,0.0018,,0.00050000,1.00,.00,47.68889,-89.46639
LAKE SUPERIOR,152,2011-05-15 23:33:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000800,MG P/L,0.0008,,0.00050000,1.00,.00,47.68889,-89.46639
LAKE SUPERIOR,164,2011-05-19 01:56:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002300,MG P/L,0.0023,,0.00050000,1.00,.00,47.02667,-89.03833
LAKE SUPERIOR,164,2011-05-19 01:56:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002400,MG P/L,0.0024,,0.00050000,13.00,.00,47.02667,-89.03833
LAKE SUPERIOR,164,2011-05-19 01:56:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002400,MG P/L,0.0024,,0.00050000,21.00,.00,47.02667,-89.03833
LAKE SUPERIOR,164,2011-05-19 01:56:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,1.00,.00,47.02667,-89.03833
LAKE SUPERIOR,164,2011-05-19 01:56:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,13.00,.00,47.02667,-89.03833
LAKE SUPERIOR,164,2011-05-19 01:56:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,21.00,.00,47.02667,-89.03833
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001900,MG P/L,0.0019,,0.00050000,50.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001600,MG P/L,0.0016,,0.00050000,100.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001600,MG P/L,0.0016,,0.00050000,190.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001600,MG P/L,0.0016,,0.00050000,198.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00050000,1.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,50.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00050000,100.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00050000,190.00,.00,47.20694,-89.66667
LAKE SUPERIOR,169,2011-05-16 03:14:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,198.00,.00,47.20694,-89.66667
LAKE SUPERIOR,17,2011-05-21 20:40:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002300,MG P/L,0.0023,,0.00050000,1.00,.00,46.71361,-85.81917
LAKE SUPERIOR,17,2011-05-21 20:40:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,1.00,.00,46.71361,-85.81917
LAKE SUPERIOR,171,2011-05-16 14:00:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,47.44944,-89.92056
LAKE SUPERIOR,171,2011-05-16 14:00:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000900,MG P/L,0.0009,,0.00050000,1.00,.00,47.44944,-89.92056
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002000,MG P/L,0.002,,0.00050000,1.00,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002600,MG P/L,0.0026,,0.00050000,50.00,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.001900,MG P/L,0.0019,,0.00050000,100.00,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002400,MG P/L,0.0024,,0.00050000,118.50,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,126.50,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00050000,1.00,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,50.00,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,100.00,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00050000,118.50,.00,47.74639,-90.23472
LAKE SUPERIOR,177,2011-05-16 16:45:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,126.50,.00,47.74639,-90.23472
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002000,MG P/L,0.002,,0.00050000,1.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000500,MG P/L,0.0005,<,0.00050000,999.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001300,MG P/L,0.0013,,0.00050000,1.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00050000,1.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,<,0.00050000,998.00,.00,47.47000,-90.90500
LAKE SUPERIOR,180,2011-05-16 21:30:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,,0.00050000,999.00,.00,47.47000,-90.90500
LAKE SUPERIOR,189,2011-05-18 20:10:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002200,MG P/L,0.0022,,0.00050000,1.00,.00,46.84444,-90.18944
LAKE SUPERIOR,189,2011-05-18 20:10:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00050000,1.00,.00,46.84444,-90.18944
LAKE SUPERIOR,196,2011-05-18 17:05:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004400,MG P/L,0.0044,,0.00050000,1.00,.00,46.74806,-90.70389
LAKE SUPERIOR,196,2011-05-18 17:05:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003100,MG P/L,0.0031,,0.00050000,19.00,.00,46.74806,-90.70389
LAKE SUPERIOR,196,2011-05-18 17:05:00,2011,Spring,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00050000,27.00,.00,46.74806,-90.70389
LAKE SUPERIOR,196,2011-05-18 17:05:00,2011,Spring,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002100,MG P/L,0.0021,,0.00050000,1.00,.00,46.74806,-90.70389
